medcod;mefcod;mednom;medpres;medcnc;medtip;medpet;medff;medest;medestvta;medfactper;medtranac;medtraloc;medcomp;medps;medcs;medhi;medact;medindvcto;prdpreadq;prdpredist;prdpreope;prdindact;prdstkmin;prdstkmax;prdptorep;prdsit;prdadi;prdfechult;medregsan;preadq_do;predis_do;preope_do;prdtipomed;mednomabr;mednarcot;mnarcot;tiponc;fecultprec;codigo_sig;fechavrs;prdstkprom
22406;;GASA PARAFINADA 10 cm X 10 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;495701080004;;0
22407;;SONDA DE GASTROSTOMIA SILICONADA Nº 14 FR;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700550016;;
22410;;DISCO DE SENSIBILIDAD DE AZTREONAM;50 DISCOS;30 ug;I;_;UNIDAD;_;;;;;;_;_;_;1;;12;13.500000;15.000000;;;;;1;N;21/09/2022;;;;;X;;;;;21/09/2022;358600010298;;
22411;;DISCO DE SENSIBILIDAD DE CIPROFLOXACINO;50 DISCOS;5 µg;I;_;UNIDAD;_;;;;;;_;_;_;1;;12;13.500000;15.000000;;;;;1;N;21/09/2022;;;;;X;;;;;21/09/2022;358600010307;;
22412;;DISCO DE SENSIBILIDAD DE GENTAMICINA;50 DISCOS;10 µg;I;_;UNIDAD;_;;;;;;_;_;_;1;;12;13.500000;15.000000;;;;;1;N;21/09/2022;;;;;X;;;;;21/09/2022;358600010313;;
22414;;DISCO DE SENSIBILIDAD DE SULFAMETOXAZOL + TRIMETOPRIMA;50 DISCOS;23.75 ug + 1.25 ug;I;_;UNIDAD;_;;;;;;_;_;_;1;;12;13.500000;15.000000;;;;;1;N;21/09/2022;;;;;X;;;;;21/09/2022;358600010601;;
22415;;DISCO DE SENSIBILIDAD DE VANCOMICINA;50 DISCOS;30 ug;I;_;UNIDAD;_;;;;;;_;_;_;1;;12;13.500000;15.000000;;;;;1;N;21/09/2022;;;;;X;;;;;21/09/2022;358600010109;;
22420;;ELECTRODO DE ASA LEEP DE 10 mm X 10 mm X 12 cm CON ALAMBRE DE TUNGSTENO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;S;120;135.000000;150.000000;;;;;1;N;31/01/2023;;0;0;0;X;;;;;31/01/2023;493700180204;;
22421;;ELECTRODO DE ASA LEEP DE 10 mm X 20 mm X 12 cm CON ALAMBRE DE TUNGSTENO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;493700180198;;
22425;;ALGINATO (USO DENTAL);454 g (1 lb);;I;_;UNIDAD;S;1;;;;;_;_;_;1;;17.5;19.687500;21.880000;;;;;1;N;4/02/2021;;;;;X;;;;;;492900440014;;
22431;;ELECTRODO PARA ELECTROCARDIOGRAMA ADULTO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;493700180063;;0
22432;;HEMAGLUTINACION TREPONEMA PALLIDUM (TPHA);200 DET;;I;_;KIT;E;1;;;;;_;_;_;1;;850;956.250000;1062.500000;;;;;1;N;12/08/2021;;;;;X;;;;;;358600090226;;
22443;;SUTURA ACIDO POLIGLICOLICO 5/0 C/A 1/2 CIRCULO REDONDA 20 mm X 75 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701350470;;
22454;;JERINGA DESCARTABLE 3 mL PARA GASES ARTERIALES Y ELECTROLITOS CON HEPARINA DE LITIO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700350318;;
22455;;SUTURA SEDA NEGRA TRENZADA 4/0 C/A 3/8 CIRCULO CORTANTE 15 mm X 75 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;2.3;2.588000;2.870000;;;;;1;N;16/08/2019;;0;0;0;X;;;;;;495700580271;;
22458;;FRASCO DE PLASTICO BOCA ANCHA X 100 mL CON TAPA ROSCA;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;512000150105;;0
22465;;TUBO DE ASPIRACION NO CONDUCTIVO ESTERIL 7 mm X 3 mm X 1.8 m;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700620052;;
22485;;BROCA DE 3.5 mm DE DIAMETRO X 150 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495100420039;;
22486;;BROCA DE 3.2 mm DE DIAMETRO X 150 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495100420021;;
22487;;BROCA DE 2.5 mm DE DIAMETRO X 150 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495100420008;;
22492;;BROCA 4.5 mm X 150 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495100131846;;
22498;;TORNILLO CORTICAL 2.4 mm X 80 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900300331;;
22502;;TORNILLO CORTICAL 2.0 mm X 12 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900300282;;
22507;;TORNILLO DHS DE 85 mm DE LONGITUD;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900300133;;
22508;;TORNILLO DHS DE 80 mm DE LONGITUD;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900300234;;
22509;;TORNILLO DHS DE 75 mm DE LONGITUD;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900300329;;
22511;;MALLA DE TITANIO 120 mm X 120 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701380064;;
22517;;RECARGA PARA GRAPADORA QUIRURGICA LINEAL CORTANTE ENDOSCOPICA 60 mm X 3.5 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;493700160334;;
22518;;MALLA HEMOSTATICA DE CELULOSA OXIDADA 10.2 cm X 20.3 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701380081;;
22526;;TUBO DE GASTROSTOMIA DE BOTON DE BAJO PERFIL Y DE REEMPLAZO Nº 20 X 1.5 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700620018;;
22535;;LINEA PARA BOMBA INFUSORA SIN VOLUTROL;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700741252;;
22539;;SET DE FIJACION EXTERNA DINAMICO PARA MUÑECA;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900330013;;
22542;;CONECTOR DE TITANIO TRANSVERSAL 60 mm PARA BARRA DE TITANIO DE DIAMETRO 3.5 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900010527;;
22543;;GRAPADORA QUIRURGICA LINEAL CORTANTE 75 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495100131610;;
22597;;BOLSA COLECTORA DE SANGRE CUADRUPLE X 450 mL;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;0;0;0;X;;;;;10/05/2018;495700150015;;
22599;;SONDA TRANSPILORICA CON MANDRIL Y LASTRE Nº 12;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701150006;;
22605;;CANULA PARA TRAQUEOSTOMIA PERCUTANEA Nº 8 CON BALON;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700930098;;
22611;;RECARGA PARA GRAPADORA QUIRURGICA LINEAL PARA CIRUGIA ABIERTA 60 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;493700160308;;
22613;;RECARGA PARA GRAPADORA QUIRURGICA LINEAL CORTANTE ENDOSCOPICA 35 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;493700160310;;
22616;;SONDA ESOFAGICA MULTIPLE DE GASTO CARDIACO CON DOPPLER;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700550091;;
22623;;RECARGA PARA GRAPADORA QUIRURGICA LINEAL CORTANTE PARA CIRUGIA ABIERTA 75 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;493700160312;;
22626;;FILTRO ANTIBACTERIAL VIRAL + INTERCAMBIADOR DE CALOR HUMEDAD ADULTO PARA CIRCUITO CORRUGADO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;493700190128;;0
22627;;CLIP DE ANEURISMA CURVO 5 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701160001;;
22633;;CATETER DE DRENAJE MULTIUSOS CON COLA DE CHANCHO CON TRABA Nº 8 G X 25 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700190656;;
22661;;SISTEMA DE DERIVACION VENTRICULO PERITONEAL NEONATAL;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700741144;;
22664;;SUTURA SEDA NEGRA TRENZADA 5/0 C/A 1/2 CIRCULO CORTANTE 15 mm X 75 cm;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700580420;;
22670;;HISOPO CON MANGO DE MADERA 15 cm X 100 UNIDADES;;;I;_;UNIDAD;_;1;;;;;_;_;_;1;;10.5;11.810000;13.130000;;;;;1;N;13/05/2021;;;;;X;;;;;;495700320065;;
22677;;TEST PARA DETERMINACION DE YODO EN SAL X 10 mL;;;I;_;KIT;E;;;;;;_;_;_;1;;2.02118;2.273828;2.520000;;;;;1;N;1/07/2022;;0;0;0;X;;;;;1/07/2022;351000023435;;
22680;;DASATINIB;;50 mg;M;P;TABLETA;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;582601110002;;
22681;;DASATINIB;;70 mg;M;P;TABLETA;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;582601110001;;
22686;;METOTREXATO;;50 mg;M;P;INYECTABLE;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;582600720012;;
22705;;"MANDIL DESCARTABLE IMPERMEABLE NO ESTERIL TALLA ""M""";;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;495500010435;;0
22710;;ESPECULO VAGINAL DESCARTABLE GRANDE;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;0;0;0;X;;;;;10/05/2018;495100050106;;
22712;;"ESPARADRAPO IMPERMEABLE DE TELA 2"" X 10 yd";;;I;_;UNIDAD;E;;;;;;_;_;_;1;S;9.35;10.518750;11.680000;;;;;1;N;29/03/2023;;0;0;0;X;;;;;29/03/2023;495700250126;;
22713;;"ESPARADRAPO HIPOALERGICO (PLASTIFICADO) 2"" X 10 yd";;;I;_;UNIDAD;_;;;;;;_;_;_;1;;4.5;5.062500;5.620000;;;;;1;N;1/07/2022;;;;;X;;;;;1/07/2022;495700250103;;
22714;;DILUYENTE PARA VACUNA ANTIPAROTIDITIS, RUBEOLA Y SARAMPION (SPR);5 DOSIS;;M;_;INYECTABLE;E;;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;10/05/2018;584300250024;;0
22719;;VACUNA CONTRA LA INFLUENZA HSUR - PEDIATRICO;10 DOSIS;;M;P;INYECTABLE;E;;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;584300230007;;0
22720;;ANTICUERPO ANTI DENGUE IgM ELISA;96 DET;;I;_;KIT;E;;;;;;_;_;_;1;;860;967.500000;1075.000000;;0;0;0;1;N;23/08/2022;;;;;X;;;;;23/08/2022;358600090145;;0
22721;;PRUEBA RAPIDA PARA DETECCION DE ANTIGENO NS1 DENGUE ELISA X 96 DETERMINACIONES;96 DET;;I;_;KIT;E;;;;;;_;_;_;1;;864.3;972.337500;1080.370000;;;;;1;N;1/09/2022;;0;0;0;X;;;;;1/09/2022;358600092135;;
22736;;PRUEBA RAPIDA DE HORMONA GONADOTROPINA CORIONICA (HCG);1 DET;;I;_;KIT;E;;;;;;_;_;_;1;;1.39;1.563750;1.730000;;;;;1;N;18/11/2022;;;;;X;;;;;18/11/2022;358600091861;;
22771;;ESPARADRAPO ANTIALERGICO DE PAPEL 2.5 cm X 4 m;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700250169;;
22775;;TUBO ENDOTRAQUEAL DESCARTABLE N° 8.0 CON BALON;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;4.1;4.612500;5.130000;;;;;1;N;6/11/2019;;;;;X;;;;;;495700630064;;
22779;;PAÑAL DESCARTABLE TIPO CALZON PARA RECIEN NACIDO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;139200410001;;
22801;;KIT DE VISCOELASTICOS PARA FACOEMULSIFICACION;;;I;_;KIT;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700741628;;
22802;;TRICLOSAN;1 L;0.5 g/100 mL;M;_;JABON LIQUIDO;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;583300730022;;
22809;;HIDROXIDO DE SODIO EN LENTEJAS P.A.;500 g;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;353700030042;;0
22811;;AGUJA MONOPOLAR DESCARTABLE PARA EMG 50 mm DE LARGO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700990008;;
22867;;FORMALDEHIDO P.A.;1 L;37%;I;_;SOLUCION;_;;;;;;_;_;_;1;S;16;18.000000;20.000000;;;;;1;N;28/05/2023;;0;0;0;X;;;;;28/05/2023;351000020539;;
22901;;ALCOHOL ISOPROPILICO (ISOPROPANOL) P.A.;1 L;;I;_;UNIDAD;_;;;;;;_;_;_;1;;31;34.875000;38.750000;;;;;1;N;21/09/2022;;;;;X;;;;;21/09/2022;353800020008;;
22920;;PARAMONOCLOROFENOL ALCANFORADO LIQUIDO;20 mL;;I;_;UNIDAD;_;1;;;;;_;_;_;1;;16;18.000000;20.000000;;;;;1;N;5/09/2022;;;;;X;;;;;5/09/2022;492900480005;;
22921;;PARAMONOCLOROFENOL ALCANFORADO LIQUIDO;30 mL;;I;_;UNIDAD;_;;;;;;_;_;_;1;;18;20.250000;22.500000;;;;;1;N;24/08/2022;;;;;X;;;;;24/08/2022;492900480006;;
22933;;REVELADOR DE PLACA BACTERIANA LIQUIDO;10 mL;;I;_;UNIDAD;_;;;;;;_;_;_;1;S;21;;;;0;0;0;1;N;21/12/2023;;0;0;0;X;;;;;21/12/2023;492900100016;;
22948;;CATETER VENOSO CENTRAL DE CUATRO LUMEN 8.5 FR X 20 cm;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700190668;;
22949;;CANULA PARA TRAQUEOSTOMIA Nº 8 CON BALON;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700930013;;
22958;;SUTURA DE ACIDO POLIGLICOLICO Nº3 C/A 1/2 CIRCULO CORTANTE 20 mm X 70 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;;;
22963;;"AGUJA CARPULE DENTAL DESCARTABLE N° 30 G X 1/2""";;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;492900010028;;
22989;;SUTURA NAILON NEGRO MONOFILAMENTO 9/0 C/A 3/8 CIRCULO REDONDA 5 mm X 30 cm;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701360420;;
22990;;SUTURA DE POLIPROPILENO AZUL MONOFILAMENTO 4/0 C/2A 1/2 CIRCULO REDONDA 22 mm X 75 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701120136;;
22992;;SUTURA SEDA NEGRA TRENZADA 4/0 C/A 1/2 CIRCULO REDONDA 15 mm X 75 cm;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;0;0;0;X;;;;;10/05/2018;495700580452;;
22995;;YESO PIEDRA EXTRADURO (USO ODONTOLOGICO);1 Kg;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;492900440016;;0
22998;;MASCARA DE OXIGENO CON RESERVORIO PARA ADULTO RECIRCULACION;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;495700400060;;0
23006;;MASCARA DE OXIGENO CON RESERVORIO PARA USO PEDIATRICO  RECIRCULACION;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;495700400003;;0
23015;;SUTURA ACIDO POLIGLACTIN 2/0 C/A 1/2 CIRCULO REDONDA 35 m X 70 cm;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;495701350419;;0
23034;;JERINGA DESCARTABLE 7 mL BAJA RESISTENCIA PARA ANESTESIA EPIDURAL;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700350298;;
23037;;PARCHE DE POLITETRAFLUOROETILENO 10 cm X 15 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700741612;;
23044;;SUTURA DE POLIPROPILENO 5/0 C/2A 3/8 CIRCULO REDONDA 15 mm X 70 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701120069;;
23051;;CATETER VENOSO CENTRAL DOBLE LUMEN 4 FR X 13 cm;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;0;0;0;X;;;;;10/05/2018;495701490019;;
23054;;ENTECAVIR;;0.5 mg;M;P;TABLETA;E;;;;;;_;_;_;1;;4.609321;5.185486;5.760000;;0;0;0;1;N;1/10/2022;;0;0;0;X;;;;;1/10/2022;582400380002;;0
23065;;TORNILLO DE BLOQUEO 3.5 mm X 40 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900300263;;
23088;;KIT DE ROPA DESCARTABLE PARA PARTO X 7 PIEZAS;;;I;_;KIT;_;;;;;;_;_;_;1;;28.9;32.512500;36.130000;;;;;1;N;19/05/2020;;;;;X;;;;;;495500011354;;
23089;;JUEGO CIRCUITO CORRUGADO ADULTO DESCARTABLE PARA VENTILADOR MECANICO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700741997;;
23090;;JUEGO CIRCUITO CORRUGADO NEONATAL DESCARTABLE PARA VENTILADOR MECANICO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700741996;;
23091;;JUEGO CIRCUITO CORRUGADO PEDIATRICO DESCARTABLE PARA VENTILADOR MECANICO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700741998;;
23093;;ESPONJA DE GASA QUIRURGICA RADIOPACA ESTERIL 10 cm X 10 cm X 5;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700270193;;
23095;;GLUTARALDEHIDO;1 L Con Dosificador;10.5 g/100 mL;I;_;SOLUCION;_;;;;;;_;_;_;1;;550;618.750000;687.500000;;;;;1;N;1/09/2022;;;;;X;;;;;1/09/2022;495700340059;;
23096;;IONOMERO DE VIDRIO AUTOCURABLE PARA BASE (POLVO-LIQUIDO 10 g/15 mL);;;I;_;KIT;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;492900080019;;0
23102;;CATETER BALON INTRAORTICO 8.0 FR;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700190460;;
23110;;CALDO PEPTONA;500 g;;I;_;UNIDAD;_;1;;;;;_;_;_;1;;515;579.375000;643.750000;;;;;1;N;26/12/2022;;;;;X;;;;;26/12/2022;358600100578;;
23112;;GUANTE PARA EXAMEN DESCARTABLE TALLA M;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0.28;0.315000;0.350000;;;;;1;N;1/03/2022;;;;;X;;;;;1/03/2022;495700280011;;
23113;;GRUPO SANGUINEO (ANTI A-B-D FACTOR RH);10 mL;;I;_;KIT;_;;;;;;_;_;_;;;48;54.000000;60.000000;;;;;;;29/10/2021;;;;;X;;;;;29/10/2021;354700010016;10/29/21;
23124;;SUTURA SEDA NEGRA TRENZADA 4/0 C/A 1/2 CIRCULO CORTANTE 20 mm X 75 cm;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;0;0;0;X;;;;;10/05/2018;495700580451;;
23126;;MANGA DE POLIETILENO ESTERIL PARA LAPAROSCOPIA 18 cm X 2.5 m;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701340112;;
23127;;MASCARILLA DESCARTABLE QUIRURGICA 3 PLIEGUES;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0.12;0.135000;0.150000;;;;;1;N;1/03/2022;;;;;X;;;;;1/03/2022;495700410076;;
23128;;PLACA 1/3 DE TUBO 6 AGUJEROS X 3.5 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900220154;;
23131;;"AGUJA PARA ANESTESIA REGIONAL DESCARTABLE Nº 20 G X 6"" DE 30º";;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700040120;;
23133;;"AGUJA PARA ANESTESIA REGIONAL DESCARTABLE Nº 21 G X 4"" DE 30º";;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700040119;;
23139;;SUTURA NAILON AZUL MONOFILAMENTO 3/0 C/A 1/2 CIRCULO REDONDA 15 mm X 75 cm;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0;0.000000;0.000000;;0;0;0;1;N;16/08/2019;;0;0;0;X;;;;;27/04/2019;495701360378;;0
23141;;TIRA REACTIVA PARA GLUCOMETRO PORTATIL;50 DET;;I;_;UNIDAD;_;1;;;;;_;_;_;;;88;99.000000;110.000000;;;;;1;;29/04/2021;;;;;S;;;;;;358600091868;;
23146;;LAMINA PORTA OBJETO 25 mm X 75 mm X 50 UNIDADES;;;I;_;UNIDAD;_;1;;;;;_;_;_;1;;2.8;3.150000;3.500000;;0;0;0;1;N;25/08/2020;;0;0;0;X;;;;;27/04/2019;512000180037;;0
23167;;SUTURA ACIDO POLIGLICOLICO 0 C/A 1/2 CIRCULO REDONDA 35 mm X 70 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701350480;;
23168;;SUTURA ACIDO POLIGLICOLICO 3/0 C/A 3/8 CIRCULO CORTANTE 25 mm X 70 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701350440;;
23169;;PROTESIS TOTAL DE CADERA CEMENTADA;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900360226;;
23171;;PRUEBA PARA VIH ELISA 4ta GENERACION;96 DET;;I;_;KIT;_;;;;;;_;_;_;1;S;1100;;;;0;0;0;1;N;21/12/2023;;0;0;0;X;;;;;21/12/2023;358600091392;;
23174;;PLACA DE RECONSTRUCCION RECTA DE 10 AGUJEROS X 3.5 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900220434;;
